gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
St6galnac5,241.234575374687,1.68688703891703,0.248384805214873,7.11644671435582e-13,1.15677841341854e-08
Gm5089,94.4049938811728,-1.70065562137391,0.268826085800799,1.41275393317405e-11,1.14821575918721e-07
Meis2,126.873511752076,2.01560928130553,0.335019199977812,9.257217233058e-11,5.01586887077859e-07
Acss3,412.237563236735,-2.777259708356e-05,0.00144279484596048,3.69334414506169e-08,0.000150088272694944
Slc15a2,25.7624228595521,1.96127919073068,0.412657885519927,1.27958978810353e-07,0.000415994640112458
Cyp26b1,48.0118125544693,-2.22859246273525,0.483722285940054,1.70942692049335e-07,0.000463112243210323
Slc45a4,46.2154288789647,-1.57136425493137,0.362561267904201,8.12388318773538e-07,0.00188648173166627
Clec3b,33.8062050490246,-2.05577256822353,0.503063738299843,1.78153730022558e-06,0.00338936692951581
Cthrc1,29.9891864341678,2.07516070013345,0.505950914922558,1.87661041929513e-06,0.00338936692951581
Slc22a2,59.1787411291928,-1.22762577173875,0.31194492513821,4.16976614775621e-06,0.00677795487317772
Gm47469,26.6450670873453,2.10129574960409,0.544574067979872,5.10768226860944e-06,0.00754776138874968
Gm17167,10.2379146188137,-4.84336405506571,1.33691009145605,7.17142154943336e-06,0.00832653266328852
Gm42397,48.2592546425373,-8.81879592232028e-06,0.00144270382831435,6.48156702399586e-06,0.00832653266328852
Cfap54,34.8972418977761,-1.40309641222113e-05,0.00144271622608487,6.70358420748825e-06,0.00832653266328852
Serpina11,6.97940229865087,-3.89346804710249e-06,0.00144269676865352,1.07290390579129e-05,0.0109900117762071
Il31ra,69.3045790957557,-1.2498445805978,0.340934214451473,1.08176061777492e-05,0.0109900117762071
4930412C18Rik,11.4018637164738,-4.03669353100307,1.04771856502355,1.3821962619632e-05,0.0128084816241172
Gm20110,8.06967516444271,3.44530742648844,0.896021954601686,1.48598255243743e-05,0.0128084816241172
Slc2a13,540.088792145702,-0.654812684008005,0.185104269549304,1.497146421767e-05,0.0128084816241172
Gm42743,8.84962044868296,-5.84708381071502,2.50069361767804,1.97696837956521e-05,0.0160678105049163
Pigk,110.750916737607,0.759423182335798,0.224334753137814,2.74645404033961e-05,0.0212588621074859
Sema5a,271.064430924614,-2.23532733201036e-05,0.00144274005312135,4.92068832236969e-05,0.0363571766727815
Ankfn1,63.8289483991584,-1.03827496436505,0.336787445651499,7.07193674922694e-05,0.0499801442863843
